land_record_id,farmer_id,state,district,survey_number,patta_number,land_area,land_type,ownership_status,document_status,land_use,last_updated,ethical_flag,dispute_status,verification_source
LRTA000738,F516015,Tamil Nadu,Erode,S5959,TN30134806,25.57,wet,inherited,valid,agricultural,06-12-2021,,none,satellite_mapping
LRRA000739,F387917,Rajasthan,Jodhpur,S8212,RJ63599221,29.46,dry,joint,valid,agricultural,24-05-2022,ceiling_breach,none,unverified
LRUT000740,F553205,Uttar Pradesh,Lucknow,S4678,UP92937294,21.99,dry,tenant,valid,agricultural,04-12-2018,,none,satellite_mapping
LRTE000741,F655562,Telangana,Warangal,S8027,TS95561244,1.02,garden,tenant,invalid,horticultural,01-04-2024,womens_inheritance_denial,inheritance_dispute,manual_verification
LRAN000742,F743910,Andhra Pradesh,Kurnool,933-B,AP24057046,1.42,plantation,owner,valid,agricultural,24-03-2022,,none,revenue_records
LRMA000743,F113311,Madhya Pradesh,Sagar,684/6,MP91322057,19.62,wet,joint,valid,agricultural,19-10-2020,encroachment_on_government_land,none,unverified
LRPU000744,F910027,Punjab,Ludhiana,161-A,PB17369115,32.73,dry,joint,valid,agricultural,28-02-2023,,none,digitized_land_registry
LRUT000745,F733579,Uttar Pradesh,Bareilly,374-E,UP17387826,10.7,dry,owner,valid,agricultural,25-07-2023,,none,satellite_mapping
LRKA000746,F797003,Karnataka,Tumkur,95/891/6,KA90582420,4.78,dry,inherited,pending_verification,horticultural,07-08-2022,benami_transaction,boundary_dispute,manual_verification
LRGU000747,F698262,Gujarat,Gandhinagar,215/91,GJ19767519,23.83,garden,joint,valid,agricultural,05-01-2024,tribal_land_violation,active_litigation,manual_verification
LRPU000748,F506098,Punjab,Pathankot,S5990,PB76325495,3.61,garden,inherited,valid,agricultural,23-05-2023,,none,satellite_mapping
LRMA000749,F706495,Maharashtra,Solapur,S9513,MH72671645,49.16,garden,tenant,valid,agricultural,27-07-2024,,none,revenue_records
LRMA000750,F371922,Madhya Pradesh,Gwalior,13/990/6,MP62020206,28.18,dry,tenant,valid,agricultural,24-03-2020,,none,digitized_land_registry
LRWE000751,F864743,West Bengal,Asansol,738/84,WB15647290,39.88,garden,owner,valid,agricultural,19-09-2024,,none,revenue_records
LRUT000752,F868246,Uttar Pradesh,Prayagraj,19/291/8,UP34104393,35.44,wet,tenant,valid,agricultural,01-05-2018,,none,revenue_records
LRGU000753,F149646,Gujarat,Rajkot,928-A,GJ96714303,34.08,wet,inherited,valid,agricultural,18-04-2020,,none,satellite_mapping
LRWE000754,F780938,West Bengal,Baharampur,S6757,WB16597288,21.37,garden,inherited,valid,agricultural,16-06-2020,,none,satellite_mapping
LRMA000755,F874975,Maharashtra,Satara,21/366/2,MH67823698,27.87,garden,joint,valid,agricultural,25-05-2024,,none,satellite_mapping
LRKA000756,F792378,Karnataka,Mysuru,30-D,KA38047644,44.35,plantation,inherited,invalid,agricultural,19-04-2023,benami_transaction,boundary_dispute,unverified
LRTA000757,F564661,Tamil Nadu,Thanjavur,668-D,TN88115124,29.46,dry,owner,valid,agricultural,22-03-2018,,none,revenue_records
LRRA000758,F752390,Rajasthan,Jodhpur,70/774/7,RJ58911404,45.87,dry,owner,valid,horticultural,20-09-2021,,none,revenue_records
LRWE000759,F504698,West Bengal,Durgapur,S6296,WB55605882,17.69,dry,tenant,valid,agricultural,10-06-2019,,none,digitized_land_registry
LRHA000760,F441604,Haryana,Ambala,83/536/6,HR41520062,49.16,wet,joint,pending_verification,horticultural,05-07-2022,fraudulent_mutation,active_litigation,revenue_records
LRPU000761,F939733,Punjab,Moga,95/597/5,PB19959041,19.72,garden,inherited,pending_verification,horticultural,28-08-2021,land_grabbing_from_elderly,boundary_dispute,revenue_records
LRWE000762,F809424,West Bengal,Howrah,637-E,WB17805808,41.59,wet,tenant,valid,converted_non_agricultural,25-06-2020,water_body_encroachment,none,manual_verification
LRGU000763,F541693,Gujarat,Rajkot,620-A,GJ55836213,43.45,garden,inherited,valid,agricultural,29-08-2020,,none,digitized_land_registry
LRAN000764,F907488,Andhra Pradesh,Anantapur,43/152/4,AP19690086,41.6,dry,inherited,valid,agricultural,23-05-2024,,none,digitized_land_registry
LRUT000765,F670330,Uttar Pradesh,Kanpur,S2569,UP53276899,48.99,plantation,owner,pending_verification,agricultural,11-11-2023,ceiling_breach,none,manual_verification
LRGU000766,F391136,Gujarat,Mehsana,181-C,GJ20292405,17.08,dry,owner,valid,agricultural,04-02-2021,,none,revenue_records
LRMA000767,F590340,Madhya Pradesh,Indore,May-69,,41.37,garden,joint,valid,horticultural,13-05-2024,ceiling_breach,active_litigation,manual_verification
LRMA000768,F549186,Maharashtra,Akola,14/675/1,MH15774451,23.41,dry,owner,valid,horticultural,29-03-2020,,none,satellite_mapping
LRKA000769,F516845,Karnataka,Hubli,S1973,KA31100408,9.45,garden,tenant,valid,agricultural,05-11-2024,,none,digitized_land_registry
LRPU000770,F357781,Punjab,Pathankot,266/75,PB50779694,19.33,plantation,joint,invalid,agricultural,02-12-2020,land_grabbing_from_elderly,pending_mutation,unverified
LRWE000771,F146309,West Bengal,Haldia,780/70,WB17885558,20.53,garden,joint,valid,horticultural,10-06-2020,,none,satellite_mapping
LRWE000772,F564986,West Bengal,Haldia,80/904/9,WB25517447,16.09,wet,joint,valid,agricultural,10-04-2020,,none,digitized_land_registry
LRHA000773,F791811,Haryana,Sonipat,528/50,HR73113155,33.91,dry,tenant,pending_verification,fallow,19-01-2018,forest_land_encroachment,none,manual_verification
LRTE000774,F943115,Telangana,Nizamabad,65/967/3,TS87380786,40.1,dry,inherited,valid,agricultural,06-04-2019,,none,revenue_records
LRMA000775,F935719,Madhya Pradesh,Jabalpur,97/705/3,MP88230388,37.48,wet,joint,valid,agricultural,09-08-2024,,none,satellite_mapping
LRRA000776,F165366,Rajasthan,Alwar,305-A,RJ18550675,24.66,garden,joint,invalid,agricultural,07-02-2024,common_land_appropriation,pending_mutation,revenue_records
LRUT000777,F710206,Uttar Pradesh,Varanasi,S8584,UP65305714,17.49,wet,government_lease,valid,forest,23-08-2019,water_body_encroachment,none,manual_verification
LRPU000778,F569745,Punjab,Firozpur,37/622/7,PB32858096,49.02,plantation,inherited,valid,agricultural,16-06-2021,,none,satellite_mapping
LRRA000779,F321929,Rajasthan,Bikaner,145-F,RJ60851073,15.32,dry,joint,valid,agricultural,15-06-2019,,none,revenue_records
LRMA000780,F376361,Madhya Pradesh,Sagar,96/983/1,MP99074487,27.52,plantation,owner,valid,agricultural,21-03-2022,,none,digitized_land_registry
LRTE000781,F166576,Telangana,Karimnagar,456-F,TS48209740,0.73,dry,joint,valid,agricultural,20-11-2023,,none,satellite_mapping
LRAN000782,F413527,Andhra Pradesh,Anantapur,711-B,AP98930078,19.78,dry,tenant,valid,agricultural,14-05-2018,,none,satellite_mapping
LRMA000783,F148010,Madhya Pradesh,Dewas,87/101/6,MP93962677,48.71,garden,owner,valid,agricultural,22-03-2022,,none,revenue_records
LRTA000784,F479920,Tamil Nadu,Tirunelveli,S8336,TN21900522,36.38,wet,inherited,valid,horticultural,14-12-2020,,none,satellite_mapping
LRMA000785,F616538,Maharashtra,Aurangabad,837-B,MH21512399,19.69,plantation,joint,valid,agricultural,15-03-2018,,none,satellite_mapping
LRGU000786,F523407,Gujarat,Bhavnagar,S4882,GJ63775416,23.69,dry,owner,invalid,agricultural,19-04-2019,benami_transaction,active_litigation,manual_verification
LRAN000787,F911412,Andhra Pradesh,Visakhapatnam,697-A,AP41662163,29.19,wet,inherited,valid,agricultural,21-03-2021,,none,satellite_mapping
LRUT000788,F423718,Uttar Pradesh,Varanasi,860/52,UP53428490,24.1,dry,tenant,valid,agricultural,10-12-2023,,none,digitized_land_registry
LRAN000789,F979266,Andhra Pradesh,Rajahmundry,952-D,AP92757002,32.77,dry,owner,valid,agricultural,29-06-2023,,none,digitized_land_registry
LRTE000790,F973765,Telangana,Nizamabad,918/3,TS24866430,5.77,dry,owner,valid,agricultural,11-10-2024,,none,revenue_records
LRHA000791,F518376,Haryana,Panchkula,57/692/2,HR88537349,37.69,dry,tenant,valid,horticultural,12-09-2023,,none,revenue_records
LRGU000792,F888225,Gujarat,Vadodara,2/656/5,GJ98597999,1.08,plantation,owner,pending_verification,converted_non_agricultural,09-12-2018,environmental_clearance_violation,none,manual_verification
LRHA000793,F173150,Haryana,Karnal,827-E,HR46645318,8.97,wet,disputed,expired,horticultural,12-08-2022,false_succession_claim,active_litigation,unverified
LRMA000794,F671925,Madhya Pradesh,Ratlam,64/912/9,MP32074647,38.41,plantation,inherited,pending_verification,fallow,09-02-2019,forest_land_encroachment,encroachment_case,unverified
LRWE000795,F494873,West Bengal,Kolkata,93/908/5,WB66856211,31.31,garden,tenant,valid,agricultural,04-05-2022,,none,satellite_mapping
LRKA000796,F104667,Karnataka,Mysuru,150-E,KA98654587,15.37,garden,joint,valid,agricultural,25-03-2019,,none,revenue_records
LRRA000797,F915952,Rajasthan,Kota,S9963,RJ29993621,21.54,wet,joint,valid,agricultural,17-01-2023,,none,satellite_mapping
LRKA000798,F489486,Karnataka,Davanagere,S4903,KA85051281,1.63,dry,tenant,valid,agricultural,25-07-2019,,none,revenue_records
LRPU000799,F344047,Punjab,Mohali,132-C,PB94389375,5.65,garden,inherited,valid,agricultural,09-01-2024,,none,revenue_records
LRWE000800,F939056,West Bengal,Howrah,302-B,,47.59,wet,owner,pending_verification,agricultural,16-12-2021,encroachment_on_government_land,none,unverified
LRRA000801,F869202,Rajasthan,Udaipur,233-C,RJ16080606,4.44,garden,owner,valid,agricultural,18-01-2021,,none,digitized_land_registry
LRTE000802,F776598,Telangana,Nalgonda,S6965,TS24985361,20.79,plantation,owner,valid,agricultural,04-11-2023,,none,revenue_records
LRRA000803,F999538,Rajasthan,Bikaner,773-F,RJ35935605,32.8,wet,inherited,expired,agricultural,24-05-2020,sc_st_land_alienation,inheritance_dispute,revenue_records
LRPU000804,F686021,Punjab,Hoshiarpur,S4155,PB77147155,26.84,plantation,owner,valid,agricultural,28-02-2021,tribal_land_violation,none,manual_verification
LRAN000805,F145732,Andhra Pradesh,Kurnool,S9390,AP55808483,47.04,plantation,tenant,valid,horticultural,10-11-2022,,none,digitized_land_registry
LRTA000806,F798192,Tamil Nadu,Tiruchirappalli,392-D,TN19064834,9.19,plantation,joint,pending_verification,agricultural,25-12-2018,tribal_land_violation,active_litigation,revenue_records
LRGU000807,F126509,Gujarat,Surat,99/238/2,GJ50971420,7.46,dry,tenant,valid,agricultural,18-12-2022,,none,digitized_land_registry
LRMA000808,F457871,Madhya Pradesh,Ujjain,60/956/6,MP50673445,34.77,dry,inherited,valid,horticultural,13-09-2021,,none,digitized_land_registry
LRHA000809,F793925,Haryana,Gurugram,99/937/6,HR55571810,31.53,wet,joint,valid,agricultural,23-07-2023,,none,revenue_records
LRKA000810,F560928,Karnataka,Davanagere,57/185/6,KA39846080,4.55,wet,disputed,pending_verification,fallow,19-06-2024,wetland_conversion_violation,none,revenue_records
LRRA000811,F909678,Rajasthan,Jaipur,S409,RJ10071774,32.68,plantation,owner,pending_verification,agricultural,16-09-2023,fraudulent_mutation,boundary_dispute,manual_verification
LRWE000812,F232011,West Bengal,Baharampur,63/884/4,WB67620125,31.14,plantation,tenant,valid,agricultural,10-09-2024,,none,revenue_records
LRTA000813,F618821,Tamil Nadu,Coimbatore,07-Sep,TN48630745,21.63,dry,inherited,valid,agricultural,30-01-2023,,none,satellite_mapping
LRTE000814,F915308,Telangana,Warangal,26/524/1,TS95442750,30.87,garden,owner,valid,agricultural,26-06-2021,,none,revenue_records
LRKA000815,F945631,Karnataka,Gulbarga,836-D,KA79417190,1.49,dry,tenant,valid,agricultural,16-05-2022,,none,digitized_land_registry
LRTE000816,F195093,Telangana,Warangal,10/736/1,TS66381093,28.87,dry,inherited,valid,horticultural,26-06-2023,,none,revenue_records
LRTA000817,F307460,Tamil Nadu,Erode,S6230,TN31657888,6.46,wet,inherited,pending_verification,agricultural,22-12-2021,benami_transaction,boundary_dispute,revenue_records
LRKA000818,F544145,Karnataka,Belgaum,57/85,KA88819674,41.95,wet,inherited,pending_verification,horticultural,28-05-2019,common_land_appropriation,boundary_dispute,manual_verification
LRAN000819,F736808,Andhra Pradesh,Nellore,893-A,AP52602348,48.6,garden,tenant,expired,forest,07-05-2024,environmental_clearance_violation,none,unverified
LRPU000820,F977926,Punjab,Bathinda,S4593,PB97331341,4.33,dry,inherited,valid,horticultural,28-12-2022,,none,digitized_land_registry
LRPU000821,F316704,Punjab,Jalandhar,645/78,PB35614719,43.77,dry,inherited,valid,horticultural,23-07-2023,,none,digitized_land_registry
LRGU000822,F222647,Gujarat,Mehsana,39/211/3,GJ98162183,41.3,garden,disputed,expired,converted_non_agricultural,03-04-2020,environmental_clearance_violation,none,manual_verification
LRTE000823,F778825,Telangana,Warangal,S8442,,30.84,garden,inherited,pending_verification,agricultural,07-12-2018,common_land_appropriation,boundary_dispute,unverified
LRTE000824,F922046,Telangana,Hyderabad,74/892/5,TS84504642,24.91,wet,tenant,expired,agricultural,03-01-2018,womens_inheritance_denial,active_litigation,revenue_records
LRPU000825,F204463,Punjab,Hoshiarpur,376/64,PB52222179,18.17,wet,inherited,invalid,agricultural,25-01-2022,minor_heir_exploitation,inheritance_dispute,manual_verification
LRHA000826,F218463,Haryana,Rohtak,S8465,,18.57,garden,inherited,expired,forest,21-02-2023,environmental_clearance_violation,none,manual_verification
LRUT000827,F683338,Uttar Pradesh,Gorakhpur,235/77,UP27437640,38.75,garden,inherited,valid,horticultural,15-04-2022,,none,revenue_records
LRPU000828,F866138,Punjab,Jalandhar,660-A,PB20458768,12.42,wet,owner,valid,agricultural,11-08-2019,,none,digitized_land_registry
LRRA000829,F478968,Rajasthan,Pali,663-D,RJ78808986,43,plantation,tenant,valid,horticultural,03-04-2024,,none,satellite_mapping
LRAN000830,F652053,Andhra Pradesh,Visakhapatnam,407/26,AP56565851,29.56,garden,owner,valid,agricultural,08-07-2018,,none,satellite_mapping
LRWE000831,F154818,West Bengal,Durgapur,882/98,WB23994213,0.31,plantation,inherited,valid,agricultural,23-09-2022,,none,revenue_records
LRMA000832,F664831,Madhya Pradesh,Rewa,S4216,MP80004983,43.42,plantation,owner,valid,agricultural,25-11-2018,,none,satellite_mapping
LRMA000833,F668073,Maharashtra,Nagpur,436-C,MH10977510,18.32,garden,tenant,expired,forest,10-03-2018,water_body_encroachment,none,revenue_records
LRGU000834,F496848,Gujarat,Ahmedabad,S8764,GJ41454340,9.04,wet,joint,valid,forest,05-03-2019,water_body_encroachment,encroachment_case,revenue_records
LRMA000835,F996099,Madhya Pradesh,Ujjain,515-A,,7.35,plantation,tenant,expired,horticultural,31-10-2023,false_succession_claim,inheritance_dispute,unverified
LRAN000836,F903476,Andhra Pradesh,Guntur,S3937,AP98681877,38.67,garden,disputed,expired,agricultural,31-07-2022,false_succession_claim,pending_mutation,revenue_records
LRKA000837,F941913,Karnataka,Mysuru,31/401/8,KA90689517,10.49,dry,inherited,pending_verification,horticultural,23-11-2020,false_succession_claim,pending_mutation,manual_verification
LRHA000838,F719951,Haryana,Karnal,218/97,HR80461765,40.12,garden,inherited,valid,horticultural,15-01-2021,,none,satellite_mapping
LRMA000839,F185943,Maharashtra,Solapur,86/9/2,MH17129127,12.47,garden,tenant,valid,agricultural,04-03-2021,,none,satellite_mapping
LRGU000840,F319369,Gujarat,Junagadh,79/926/9,GJ88814737,47.64,plantation,disputed,invalid,agricultural,22-10-2024,sc_st_land_alienation,pending_mutation,revenue_records
LRRA000841,F235972,Rajasthan,Bhilwara,659/44,RJ14772695,10.14,garden,joint,pending_verification,agricultural,13-07-2023,tribal_land_violation,active_litigation,manual_verification
LRRA000842,F784223,Rajasthan,Pali,172/51,RJ10142440,23.34,plantation,disputed,invalid,agricultural,19-02-2019,false_succession_claim,inheritance_dispute,unverified
LRMA000843,F676323,Madhya Pradesh,Ratlam,S5140,MP22152085,26.28,dry,owner,valid,agricultural,21-08-2020,,none,revenue_records
LRWE000844,F327638,West Bengal,Bardhaman,548/11,WB74014700,44,dry,owner,pending_verification,agricultural,25-02-2018,fraudulent_mutation,pending_mutation,manual_verification
LRUT000845,F659520,Uttar Pradesh,Gorakhpur,S5147,UP69350700,4.62,wet,tenant,expired,agricultural,21-03-2021,womens_inheritance_denial,inheritance_dispute,manual_verification
LRAN000846,F553186,Andhra Pradesh,Eluru,850/96,AP38704299,11.15,dry,joint,valid,agricultural,08-07-2024,,none,digitized_land_registry
LRWE000847,F127178,West Bengal,Bardhaman,S4954,WB47680385,6.27,garden,joint,valid,agricultural,03-03-2024,tribal_land_violation,none,unverified
LRPU000848,F859410,Punjab,Hoshiarpur,52/692/4,PB23741176,40.21,wet,owner,valid,agricultural,15-09-2020,,none,digitized_land_registry
LRMA000849,F719162,Maharashtra,Satara,S6194,MH99630822,9.53,plantation,inherited,pending_verification,agricultural,21-02-2024,fraudulent_mutation,active_litigation,revenue_records
LRAN000850,F463371,Andhra Pradesh,Anantapur,S9941,AP75898842,24.38,garden,owner,valid,agricultural,18-05-2022,,none,satellite_mapping
LRGU000851,F265924,Gujarat,Junagadh,15/197/7,GJ11624466,11.73,garden,joint,valid,horticultural,05-11-2018,,none,digitized_land_registry
LRTA000852,F392371,Tamil Nadu,Coimbatore,901-C,TN43821947,7.8,plantation,inherited,valid,horticultural,26-06-2023,,none,revenue_records
LRPU000853,F832128,Punjab,Firozpur,S8948,,9.17,garden,joint,pending_verification,agricultural,29-04-2024,fraudulent_mutation,active_litigation,revenue_records
LRTA000854,F127565,Tamil Nadu,Coimbatore,86/975/5,TN50063721,24.7,wet,owner,valid,agricultural,26-09-2024,,none,digitized_land_registry
LRKA000855,F554718,Karnataka,Bengaluru,73/455/3,KA67793712,10.65,garden,owner,valid,agricultural,24-04-2020,,none,revenue_records
LRHA000856,F352305,Haryana,Rohtak,34-D,HR22083259,13.8,plantation,joint,pending_verification,agricultural,09-01-2018,fraudulent_mutation,boundary_dispute,manual_verification
LRTE000857,F991853,Telangana,Adilabad,960/69,TS92650776,37.16,wet,joint,valid,agricultural,08-12-2024,,none,satellite_mapping
LRWE000858,F955281,West Bengal,Kolkata,S9984,WB55380588,12.69,wet,owner,valid,horticultural,25-02-2020,,none,digitized_land_registry
LRWE000859,F444240,West Bengal,Baharampur,622-D,,31.48,garden,tenant,missing,horticultural,13-04-2022,benami_transaction,active_litigation,revenue_records
LRMA000860,F435443,Madhya Pradesh,Ratlam,127-C,MP36000540,36.57,plantation,inherited,valid,agricultural,26-09-2019,,none,digitized_land_registry
LRUT000861,F144722,Uttar Pradesh,Lucknow,839-F,UP60111545,37.42,dry,owner,expired,converted_non_agricultural,09-05-2023,water_body_encroachment,encroachment_case,manual_verification
LRKA000862,F382911,Karnataka,Belgaum,384-A,,11.89,dry,inherited,pending_verification,horticultural,21-01-2018,land_grabbing_from_elderly,active_litigation,unverified
LRRA000863,F142139,Rajasthan,Alwar,360-C,RJ36966743,30.9,garden,owner,valid,agricultural,28-10-2021,,none,revenue_records
LRPU000864,F525657,Punjab,Jalandhar,S7924,PB88119982,47.81,wet,tenant,valid,agricultural,10-11-2023,,none,satellite_mapping
LRTA000865,F627336,Tamil Nadu,Vellore,S9267,TN18509347,46.97,garden,joint,valid,agricultural,02-08-2021,,none,revenue_records
LRMA000866,F212981,Maharashtra,Sangli,71/909/8,MH56111578,25.87,plantation,tenant,pending_verification,horticultural,11-12-2020,benami_transaction,active_litigation,manual_verification
LRMA000867,F807227,Maharashtra,Satara,129-C,MH13588747,34.74,garden,inherited,missing,horticultural,06-01-2023,minor_heir_exploitation,pending_mutation,manual_verification
LRUT000868,F558612,Uttar Pradesh,Varanasi,322/94,UP82326820,33.19,wet,government_lease,expired,forest,12-07-2018,water_body_encroachment,encroachment_case,unverified
LRWE000869,F473702,West Bengal,Kolkata,186/90,WB65142037,2.68,plantation,inherited,expired,agricultural,19-12-2022,womens_inheritance_denial,active_litigation,unverified
LRHA000870,F573196,Haryana,Sonipat,71/651/1,HR15967152,15.32,wet,owner,valid,agricultural,01-01-2019,,none,satellite_mapping
LRWE000871,F839928,West Bengal,Bardhaman,732-B,WB62384680,8.23,garden,tenant,valid,agricultural,03-02-2022,,none,satellite_mapping
LRHA000872,F410857,Haryana,Karnal,286/75,HR16353975,17.65,plantation,inherited,expired,forest,06-05-2020,water_body_encroachment,encroachment_case,revenue_records
LRPU000873,F875878,Punjab,Ludhiana,586/25,PB73295984,5.73,wet,tenant,valid,agricultural,14-05-2019,,none,digitized_land_registry
LRAN000874,F579467,Andhra Pradesh,Kurnool,358/74,AP85455695,39.47,wet,tenant,valid,fallow,08-04-2019,wetland_conversion_violation,encroachment_case,manual_verification
LRPU000875,F562834,Punjab,Mohali,59/77,PB36185583,36.6,dry,tenant,valid,agricultural,01-07-2024,,none,digitized_land_registry
LRTA000876,F284933,Tamil Nadu,Chennai,54/572/7,TN58760886,44.35,dry,tenant,pending_verification,fallow,23-12-2022,forest_land_encroachment,none,revenue_records
LRTE000877,F220912,Telangana,Nalgonda,999-F,TS50083618,35.16,dry,inherited,valid,agricultural,29-05-2020,,none,satellite_mapping
LRGU000878,F639232,Gujarat,Gandhinagar,S3183,GJ41021217,9.4,wet,tenant,valid,horticultural,02-06-2021,,none,digitized_land_registry
LRHA000879,F782919,Haryana,Panchkula,293-A,HR69136347,9.2,plantation,inherited,valid,agricultural,28-02-2018,,none,satellite_mapping
LRKA000880,F395638,Karnataka,Hubli,1/638/6,KA21114397,30.13,dry,inherited,valid,horticultural,19-06-2020,,none,satellite_mapping
LRGU000881,F482640,Gujarat,Bhavnagar,290/44,GJ15125152,20.57,plantation,owner,valid,agricultural,15-08-2024,tribal_land_violation,none,manual_verification
LRMA000882,F389955,Maharashtra,Pune,S3804,MH86670372,28.17,dry,owner,pending_verification,agricultural,30-12-2020,tribal_land_violation,none,unverified
LRUT000883,F759596,Uttar Pradesh,Varanasi,796/29,UP68620648,20.34,plantation,inherited,valid,agricultural,04-08-2024,,none,digitized_land_registry
LRWE000884,F294227,West Bengal,Malda,S1320,WB18724460,20.7,plantation,inherited,valid,horticultural,08-09-2021,,none,revenue_records
LRTA000885,F669320,Tamil Nadu,Salem,S8413,TN84879891,35.79,wet,disputed,missing,agricultural,19-03-2022,benami_transaction,inheritance_dispute,manual_verification
LRGU000886,F751977,Gujarat,Anand,46/905/2,GJ74154915,24.55,plantation,tenant,valid,horticultural,04-04-2022,,none,satellite_mapping
LRWE000887,F241318,West Bengal,Bardhaman,S3715,WB99434935,43.18,dry,inherited,valid,agricultural,16-11-2024,,none,digitized_land_registry
LRMA000888,F817730,Maharashtra,Pune,S3428,MH20418007,22.08,garden,owner,valid,agricultural,18-01-2021,tribal_land_violation,active_litigation,revenue_records
LRUT000889,F436680,Uttar Pradesh,Agra,5/117/2,UP54301090,27.5,dry,inherited,valid,horticultural,22-11-2020,,none,digitized_land_registry
LRTA000890,F910001,Tamil Nadu,Madurai,513-A,TN27923734,46.57,wet,owner,valid,agricultural,14-03-2019,,none,satellite_mapping
LRHA000891,F877812,Haryana,Karnal,251/73,HR60430903,43.06,wet,tenant,valid,converted_non_agricultural,24-05-2022,wetland_conversion_violation,none,revenue_records
LRTE000892,F473112,Telangana,Mahbubnagar,700/73,TS22890938,39.59,dry,government_lease,pending_verification,fallow,22-11-2020,forest_land_encroachment,encroachment_case,revenue_records
LRGU000893,F819305,Gujarat,Ahmedabad,149/85,GJ36962719,36.97,plantation,owner,valid,agricultural,05-06-2018,,none,satellite_mapping
LRRA000894,F675786,Rajasthan,Ajmer,S7616,RJ86532550,6.67,dry,inherited,valid,horticultural,02-01-2018,,none,satellite_mapping
LRUT000895,F209346,Uttar Pradesh,Aligarh,25/547/6,UP29862781,23.08,garden,owner,pending_verification,agricultural,16-07-2019,tribal_land_violation,active_litigation,manual_verification
LRAN000896,F569763,Andhra Pradesh,Guntur,166-B,AP93269104,34.81,dry,tenant,pending_verification,agricultural,17-05-2019,sc_st_land_alienation,inheritance_dispute,manual_verification
LRHA000897,F237675,Haryana,Panchkula,S3171,HR15623126,9.04,dry,owner,valid,agricultural,27-02-2018,,none,digitized_land_registry
LRMA000898,F898885,Maharashtra,Solapur,563/77,,81.42,plantation,owner,pending_verification,agricultural,06-06-2024,ceiling_breach,none,manual_verification
LRMA000899,F537510,Maharashtra,Kolhapur,647/4,MH90368493,27.69,garden,inherited,valid,horticultural,14-11-2020,,none,revenue_records
LRPU000900,F678941,Punjab,Mohali,73/721/8,PB58348142,45.46,wet,owner,pending_verification,agricultural,02-09-2023,land_grabbing_from_elderly,active_litigation,revenue_records
LRTE000901,F968839,Telangana,Ramagundam,S7075,TS11941609,27.1,dry,owner,valid,agricultural,27-05-2020,,none,revenue_records
LRWE000902,F473126,West Bengal,Howrah,50/926/7,WB23965058,40.27,plantation,inherited,valid,agricultural,27-09-2024,,none,revenue_records
LRAN000903,F598711,Andhra Pradesh,Tirupati,396-A,AP40851521,44.67,garden,joint,valid,forest,19-05-2020,water_body_encroachment,encroachment_case,unverified
LRTE000904,F141433,Telangana,Warangal,58/451/4,TS44468171,33.97,wet,inherited,valid,agricultural,13-05-2018,,none,satellite_mapping
LRTA000905,F259938,Tamil Nadu,Tirunelveli,43-C,TN86823715,8.08,dry,joint,valid,agricultural,03-08-2024,,none,digitized_land_registry
LRGU000906,F119902,Gujarat,Anand,365-A,GJ57958328,33.82,plantation,tenant,valid,horticultural,14-04-2024,,none,satellite_mapping
LRPU000907,F936281,Punjab,Pathankot,200/46,PB43307459,41.86,plantation,owner,valid,agricultural,08-08-2020,,none,revenue_records
LRWE000908,F741188,West Bengal,Malda,516-B,WB42989199,36.51,dry,inherited,valid,horticultural,29-04-2020,,none,revenue_records
LRWE000909,F600820,West Bengal,Howrah,733/12,,34.98,wet,owner,pending_verification,converted_non_agricultural,13-06-2022,water_body_encroachment,none,revenue_records
LRGU000910,F621509,Gujarat,Mehsana,71-F,GJ92285023,7.04,wet,owner,pending_verification,horticultural,04-10-2018,encroachment_on_government_land,none,unverified
LRUT000911,F219308,Uttar Pradesh,Lucknow,41-A,UP67201972,34.03,garden,owner,valid,agricultural,29-12-2020,,none,satellite_mapping
LRKA000912,F768638,Karnataka,Mysuru,246-D,KA62646907,45.67,garden,tenant,valid,agricultural,25-05-2024,,none,satellite_mapping
LRMA000913,F259074,Maharashtra,Nagpur,S1974,MH50351056,24.78,wet,inherited,expired,forest,26-01-2022,wetland_conversion_violation,encroachment_case,revenue_records
LRAN000914,F621960,Andhra Pradesh,Vijayawada,275-B,AP66801537,43.04,garden,inherited,pending_verification,fallow,06-07-2024,forest_land_encroachment,encroachment_case,revenue_records
LRMA000915,F457553,Maharashtra,Aurangabad,74/906/6,MH63912015,16.86,wet,tenant,valid,agricultural,09-09-2020,,none,satellite_mapping
LRMA000916,F801606,Maharashtra,Pune,804-C,MH61320487,39.05,garden,joint,expired,converted_non_agricultural,30-10-2018,wetland_conversion_violation,none,revenue_records
LRUT000917,F119675,Uttar Pradesh,Moradabad,S1997,UP32222686,25.42,wet,joint,valid,agricultural,15-06-2020,,none,digitized_land_registry
LRWE000918,F314158,West Bengal,Siliguri,S4969,WB87862268,4.93,wet,joint,valid,agricultural,30-01-2021,,none,digitized_land_registry
LRWE000919,F893745,West Bengal,Bardhaman,80-D,WB71373546,4.39,dry,joint,valid,agricultural,05-06-2020,,none,revenue_records
LRUT000920,F423292,Uttar Pradesh,Lucknow,252/79,UP93323738,35.05,wet,joint,pending_verification,converted_non_agricultural,20-08-2020,water_body_encroachment,none,unverified
LRMA000921,F277166,Maharashtra,Nagpur,S6227,MH48046846,33.58,dry,inherited,valid,agricultural,25-08-2024,,none,digitized_land_registry
